step, m1, m2, b1, b2
41, -2.1445069205095586, -2.1445069205095604, 118.17832638043546, 359.5308878619904
42, -2.144506920509558, -2.1445069205095586, 131.85970684814478, 340.0854461655648
43, -2.1445069205095573, -2.1445069205095586, 129.86007933947482, 352.28302815580963
44, -2.144506920509557, -2.1445069205095595, 145.39183235913086, 325.2231526787208
45, -2.1445069205095577, -2.144506920509559, 160.2497503010913, 325.8838611217662
46, -2.1445069205095573, -2.1445069205095595, 162.02330760223484, 327.65741842290976
47, -2.144506920509561, -2.1445069205095595, 153.00626613979418, 323.3727801267741
48, -2.1445069205095573, -2.144506920509558, 144.13410408919313, 328.6978275750879
49, -2.1445069205095595, -2.144506920509561, 154.55375323341133, 339.1174767193064
50, -2.1445069205095586, -2.1445069205095586, 141.7679025060406, 331.0640291582405
51, -2.144506920509558, -2.1445069205095595, 151.0790783370441, 340.3752049892439
52, -2.144506920509559, -2.144506920509559, 125.12767617316986, 357.0154313221147
53, -2.1445069205095604, -2.144506920509559, 143.75877892494373, 347.25211507605854
54, -2.1445069205095577, -2.1445069205095586, 116.4772087852118, 362.5621734330716
55, -2.1445069205095577, -2.14450692050956, 158.1052433805817, 328.4717573675617
56, -2.1445069205095586, -2.144506920509557, 142.05766132972002, 350.2834006471397
57, -2.1445069205095573, -2.14450692050956, 154.40887382157158, 329.5077909748566
58, -2.144506920509558, -2.1445069205095555, 144.7267483712021, 324.5580686907917
59, -2.144506920509559, -2.1445069205095573, 144.64555757551543, 348.1388937266302
60, -2.1445069205095595, -2.1445069205095577, 139.18000626024528, 333.20853607875
61, -2.1445069205095586, -2.1445069205095586, 145.23820185752442, 343.99913484233423
62, -2.1445069205095595, -2.144506920509558, 139.17563071536176, 347.4013700327814
63, -2.1445069205095577, -2.1445069205095595, 155.58978684070615, 335.4211071602961
64, -2.144506920509559, -2.1445069205095573, 110.19294298040626, 365.7427139608759
65, -2.144506920509559, -2.1445069205095586, 130.45272362148387, 348.1432692715138
66, -2.1445069205095595, -2.144506920509558, 144.79918807712198, 329.3629115630167
67, -2.1445069205095604, -2.144506920509559, 132.0814015107878, 340.3071408282076
68, -2.144506920509559, -2.1445069205095586, 156.62582044800098, 331.7247376012859
69, -2.1445069205095586, -2.144506920509559, 155.2956524721434, 330.3945696254283
70, -2.1445069205095595, -2.1445069205095595, 129.12255564562622, 346.813101295656
71, -2.1445069205095577, -2.1445069205095595, 155.58978684070615, 335.4211071602961
72, -2.144506920509558, -2.144506920509558, 140.2884795734599, 334.31700939196475
73, -2.1445069205095595, -2.144506920509557, 139.32926121696835, 328.62538786916787
74, -2.1445069205095595, -2.1445069205095586, 145.98010109625648, 335.27622774845634
75, -2.14450692050956, -2.144506920509559, 138.73661693495936, 332.76514675346425
76, -2.1445069205095577, -2.14450692050956, 130.5295388722871, 338.7552781897072
77, -2.1445069205095586, -2.1445069205095586, 148.26948742860577, 342.29801724711064
78, -2.144506920509559, -2.14450692050956, 154.26399440973196, 319.89810523040694
79, -2.144506920509558, -2.14450692050956, 139.55095587961122, 328.84708253181105
80, -2.1445069205095564, -2.1445069205095595, 132.15384121670752, 345.11198370043246
81, -2.144506920509559, -2.14450692050956, 152.33680660698195, 336.9005300928769
82, -2.144506920509559, -2.144506920509559, 125.12767617316986, 357.0154313221147
83, -2.144506920509556, -2.1445069205095577, 147.82609810331977, 341.8546279218248
84, -2.144506920509559, -2.14450692050956, 110.4146376430492, 365.964408623519
85, -2.1445069205095595, -2.1445069205095577, 155.15077306030378, 320.7848838809785
86, -2.144506920509561, -2.1445069205095595, 149.23745687486425, 319.6039708618441
87, -2.1445069205095586, -2.1445069205095586, 136.96305963381576, 330.99158945232057
88, -2.1445069205095573, -2.14450692050956, 154.25961886484853, 334.0909391844384
89, -2.144506920509559, -2.1445069205095577, 147.6087789855603, 327.44009930515006
90, -2.1445069205095604, -2.144506920509559, 143.75877892494373, 347.25211507605854
91, -2.14450692050956, -2.1445069205095573, 123.72506849139239, 350.88042047403206
92, -2.144506920509559, -2.144506920509558, 144.94406748896165, 338.9725973074665
93, -2.144506920509559, -2.144506920509556, 116.62646374193496, 357.97902522348954
94, -2.144506920509559, -2.144506920509559, 142.36054678804965, 326.92427027394456
95, -2.144506920509558, -2.1445069205095577, 121.87469593944562, 358.49485425469555
96, -2.144506920509558, -2.1445069205095586, 159.06446173707332, 334.1633788903582
97, -2.144506920509559, -2.144506920509558, 158.7703273685106, 329.1368413554905
98, -2.1445069205095577, -2.144506920509561, 150.78931951336477, 321.1558335003447
99, -2.1445069205095595, -2.1445069205095586, 115.44117517791693, 366.2585429920817
100, -2.1445069205095577, -2.14450692050956, 136.44285505772663, 339.93619120884165
101, -2.1445069205095577, -2.144506920509557, 141.69546280012082, 326.25918628601545
102, -2.1445069205095577, -2.144506920509555, 162.91008625280656, 328.5441970734812
103, -2.144506920509559, -2.1445069205095586, 156.62582044800098, 331.7247376012859
104, -2.144506920509559, -2.1445069205095604, 152.7121317712314, 318.34624259190633
105, -2.14450692050956, -2.144506920509558, 127.05048843103654, 354.20584041367636
106, -2.144506920509561, -2.144506920509561, 153.52209517099993, 328.6210123242849
107, -2.1445069205095586, -2.144506920509561, 136.81380467709266, 335.57473766190276
108, -2.1445069205095586, -2.144506920509558, 143.24732543862137, 327.8110489245162
109, -2.144506920509559, -2.144506920509558, 119.95188368157899, 361.3044451631337
110, -2.14450692050956, -2.1445069205095604, 152.9338264338743, 318.56793725454935
111, -2.1445069205095595, -2.1445069205095573, 140.06240936593358, 348.2881486833532
112, -2.1445069205095586, -2.1445069205095595, 122.91072954674043, 354.7984846956853
113, -2.144506920509559, -2.144506920509559, 125.12767617316986, 357.0154313221147
114, -2.144506920509558, -2.1445069205095604, 135.0402473759492, 333.80118036075913
115, -2.144506920509559, -2.1445069205095564, 109.52785899247739, 365.07762997294714
116, -2.1445069205095564, -2.1445069205095586, 125.49862579253583, 352.6539777751757
117, -2.1445069205095577, -2.1445069205095604, 117.21473247906043, 368.0321002932253
118, -2.144506920509561, -2.144506920509559, 136.88624438301258, 340.37958053412734
119, -2.14450692050956, -2.144506920509561, 152.63531652042812, 327.7342336737131
120, -2.144506920509558, -2.144506920509559, 154.1147394530088, 324.4812534399888
121, -2.144506920509558, -2.1445069205095595, 113.51836292005034, 369.06813390052014
122, -2.144506920509559, -2.144506920509558, 163.7968649033784, 329.4309757240532
123, -2.144506920509559, -2.14450692050956, 147.68121869148018, 332.24494217737515
124, -2.144506920509558, -2.1445069205095595, 153.8886692454825, 338.45239273137736
125, -2.1445069205095586, -2.14450692050956, 145.01650719488146, 343.7774401796914
126, -2.14450692050956, -2.1445069205095604, 143.39220485046107, 337.4207346689661
127, -2.1445069205095564, -2.144506920509559, 155.36809217806316, 335.199412497653
128, -2.144506920509559, -2.1445069205095604, 136.9586840889324, 345.18442340635244
129, -2.1445069205095586, -2.1445069205095595, 136.58773446956639, 349.5458769532912
130, -2.1445069205095595, -2.144506920509558, 145.02088273976491, 329.58460622565974
131, -2.1445069205095577, -2.144506920509558, 129.56594497091208, 347.2564906209419
132, -2.1445069205095586, -2.144506920509558, 160.32219000701113, 330.6887039939909
133, -2.1445069205095586, -2.1445069205095613, 135.03587183106583, 347.9940143147908
134, -2.1445069205095573, -2.14450692050956, 150.2691149372756, 330.10043525686564
135, -2.1445069205095586, -2.14450692050956, 131.19462286021587, 339.420362177636
136, -2.1445069205095595, -2.1445069205095604, 146.56836983338204, 345.329302818192
137, -2.14450692050956, -2.1445069205095595, 147.23345382131095, 345.9943868061208
138, -2.1445069205095586, -2.1445069205095586, 134.66492221169972, 352.35546786172955
139, -2.1445069205095595, -2.1445069205095564, 158.17768308650162, 333.2766002397864
140, -2.144506920509559, -2.144506920509557, 146.72200033498865, 326.5533206545783
141, -2.1445069205095586, -2.144506920509557, 140.94918801650527, 349.1749273339249
142, -2.1445069205095577, -2.1445069205095573, 147.01175915866787, 345.7726921434777
143, -2.1445069205095595, -2.144506920509558, 144.79918807712198, 329.3629115630167
144, -2.1445069205095564, -2.144506920509559, 155.36809217806316, 335.199412497653
145, -2.144506920509559, -2.1445069205095595, 124.39015247932124, 351.54550446196106
146, -2.1445069205095586, -2.1445069205095573, 144.50067816367576, 338.52920798218054
147, -2.1445069205095586, -2.1445069205095586, 136.5921100144497, 335.3530429992596
148, -2.1445069205095595, -2.1445069205095586, 149.5996554044634, 343.6281852229682
149, -2.14450692050956, -2.144506920509559, 138.73661693495936, 332.76514675346425
150, -2.1445069205095577, -2.1445069205095595, 151.30077299968704, 340.5968996518868
151, -2.1445069205095586, -2.1445069205095595, 120.0243233874989, 366.1092880353586
152, -2.1445069205095586, -2.1445069205095586, 147.53633927964052, 322.63525643292536
153, -2.1445069205095586, -2.1445069205095586, 141.7679025060406, 331.0640291582405
154, -2.144506920509559, -2.1445069205095586, 146.94369499763155, 326.7750153172213
155, -2.144506920509559, -2.1445069205095595, 145.09332244568472, 334.38944909788466
156, -2.1445069205095595, -2.1445069205095613, 142.65030561172895, 346.143641762844
157, -2.1445069205095595, -2.1445069205095586, 154.11036390812544, 338.6740873940204
158, -2.1445069205095586, -2.144506920509561, 139.84071470329062, 348.06645402071064
159, -2.14450692050956, -2.1445069205095586, 127.19974338775958, 349.6226922040943
160, -2.1445069205095586, -2.144506920509561, 153.96548449628577, 329.06440164957087
161, -2.14450692050956, -2.144506920509561, 156.77507540472413, 327.14158939170414
162, -2.144506920509559, -2.144506920509558, 137.32963370829836, 340.82296985941315
163, -2.144506920509559, -2.1445069205095595, 139.03075130352212, 337.7916842883321
164, -2.144506920509559, -2.1445069205095613, 147.97972860492638, 323.0786457582115
165, -2.144506920509559, -2.1445069205095555, 122.83391429593726, 364.1864757774919
166, -2.144506920509557, -2.14450692050956, 122.3905249706513, 363.7430864522063
167, -2.1445069205095586, -2.144506920509558, 152.1151119443389, 336.67883543023385
168, -2.1445069205095564, -2.1445069205095564, 158.62107241178742, 333.7199895650722
169, -2.1445069205095604, -2.1445069205095595, 141.9171574627638, 326.4808809486586
170, -2.144506920509557, -2.1445069205095586, 114.03856749613944, 360.1235321439994
171, -2.144506920509558, -2.1445069205095586, 158.84276707443038, 333.9416842277152
172, -2.1445069205095577, -2.1445069205095577, 160.76557933229697, 331.1320933192768
173, -2.1445069205095586, -2.1445069205095586, 130.0861495470012, 338.3118888644211
174, -2.1445069205095586, -2.144506920509557, 126.53465939983074, 348.95760821616534
175, -2.1445069205095577, -2.144506920509561, 150.78931951336477, 321.1558335003447
176, -2.144506920509558, -2.144506920509559, 141.6910872552374, 340.4520202400473
177, -2.1445069205095595, -2.1445069205095586, 149.5996554044634, 343.6281852229682
178, -2.1445069205095577, -2.14450692050956, 158.1052433805817, 328.4717573675617
179, -2.1445069205095586, -2.144506920509559, 109.97124831776328, 365.5210192982331
180, -2.1445069205095577, -2.1445069205095564, 147.3827087780339, 341.4112385965387
181, -2.1445069205095604, -2.144506920509559, 130.52516332740373, 352.94811214373857
182, -2.1445069205095604, -2.1445069205095573, 113.81687283349659, 359.90183748135627
183, -2.1445069205095577, -2.1445069205095586, 137.55132837094135, 341.04466452205605
184, -2.1445069205095577, -2.144506920509558, 135.9226504816375, 348.8807929653623
185, -2.144506920509559, -2.1445069205095586, 153.22796080243708, 323.59447478941706
186, -2.1445069205095573, -2.1445069205095577, 150.04742027463263, 329.8787405942225
187, -2.1445069205095604, -2.1445069205095595, 141.9171574627638, 326.4808809486586
188, -2.144506920509558, -2.1445069205095564, 140.6594291928259, 329.9555558450257
189, -2.1445069205095573, -2.1445069205095604, 133.99983822377087, 351.6903838738009
190, -2.1445069205095595, -2.1445069205095577, 135.11268708186907, 338.60602323298383
191, -2.144506920509558, -2.144506920509557, 140.21166432265662, 343.70500047377135
192, -2.14450692050956, -2.1445069205095586, 146.4278659664258, 321.52678311971056
193, -2.1445069205095586, -2.144506920509558, 119.43605465037326, 356.0562129656231
194, -2.1445069205095604, -2.1445069205095573, 113.81687283349659, 359.90183748135627
195, -2.1445069205095595, -2.1445069205095617, 153.89304479036593, 324.259558777346
196, -2.1445069205095573, -2.1445069205095604, 133.99983822377087, 351.6903838738009
197, -2.1445069205095586, -2.1445069205095586, 144.4238629128725, 347.91719906398737
198, -2.1445069205095604, -2.144506920509559, 132.0814015107878, 340.3071408282076
199, -2.144506920509558, -2.1445069205095586, 134.0042137686543, 337.4975499197692
200, -2.144506920509559, -2.144506920509558, 163.7968649033784, 329.4309757240532
201, -2.2460367739042173, -2.246036773904217, 159.2207404865392, 336.23946064788436
202, -2.2460367739042173, -2.246036773904215, 161.25422069877345, 333.35575418896997
203, -2.246036773904217, -2.246036773904216, 118.79207855626333, 384.32015879828106
204, -2.2460367739042155, -2.2460367739042164, 158.5830708015291, 335.60179096287413
205, -2.2460367739042146, -2.2460367739042195, 129.3845927407743, 370.3267396270499
206, -2.2460367739042164, -2.2460367739042186, 171.03182253559442, 343.13335602579116
207, -2.246036773904216, -2.2460367739042173, 150.5412353570584, 352.14588887414595
208, -2.246036773904217, -2.2460367739042186, 151.84496047981654, 343.61524065460736
209, -2.2460367739042173, -2.246036773904218, 139.55199380194534, 355.9082073324784
210, -2.2460367739042177, -2.246036773904214, 156.9463179598971, 348.71659813468744
211, -2.2460367739042177, -2.2460367739042186, 169.42345544670027, 346.44217560804555
212, -2.246036773904217, -2.2460367739042164, 124.9846045974319, 380.67831149715266
213, -2.2460367739042164, -2.2460367739042173, 157.13048876882914, 358.73514228591665
214, -2.2460367739042155, -2.2460367739042173, 143.04498419313165, 364.3183843948132
215, -2.246036773904216, -2.246036773904216, 140.94780432916946, 352.3868311885539
216, -2.246036773904216, -2.246036773904219, 140.61477661029545, 356.97099014082863
217, -2.2460367739042177, -2.2460367739042173, 151.60401816540852, 353.2086716824961
218, -2.2460367739042146, -2.246036773904217, 164.01745600048363, 336.11898949068035
219, -2.2460367739042133, -2.2460367739042177, 147.35288693200803, 348.95754044909575
220, -2.246036773904215, -2.246036773904218, 159.61746785714118, 346.4705613607835
221, -2.2460367739042155, -2.2460367739042164, 144.89429359643384, 351.41613378466974
222, -2.246036773904217, -2.2460367739042133, 115.816286692883, 381.34436693490045
223, -2.2460367739042155, -2.2460367739042146, 147.11194461760007, 358.55097147698444
224, -2.246036773904215, -2.2460367739042173, 143.37801191200566, 359.7342254425388
225, -2.246036773904216, -2.246036773904216, 145.22732131530782, 346.83197483239536
226, -2.2460367739042164, -2.2460367739042133, 154.42402497259474, 336.3599318050882
227, -2.246036773904215, -2.2460367739042164, 159.43329704820917, 336.45201720955424
228, -2.246036773904215, -2.246036773904217, 158.43421389158718, 350.2044940663779
229, -2.2460367739042133, -2.2460367739042133, 167.20580442553396, 339.30733791573056
230, -2.2460367739042146, -2.2460367739042173, 136.76037274749703, 362.950959620327
231, -2.2460367739042137, -2.2460367739042146, 144.0440673497537, 350.56590753798963
232, -2.2460367739042173, -2.2460367739042164, 163.59234287714366, 335.6938763673403
233, -2.2460367739042155, -2.246036773904215, 156.06770596047897, 357.6723594775665
234, -2.2460367739042146, -2.2460367739042133, 157.03840336436306, 353.72587021030205
235, -2.246036773904218, -2.2460367739042177, 159.97888132875337, 332.08041481895015
236, -2.2460367739042164, -2.2460367739042164, 125.197161159102, 380.8908680588226
237, -2.246036773904217, -2.246036773904216, 156.49281908381906, 358.0974726009064
238, -2.246036773904217, -2.2460367739042164, 137.49012783697313, 368.59790138095155
239, -2.2460367739042155, -2.246036773904217, 159.00818392486914, 336.0269040862144
240, -2.2460367739042173, -2.2460367739042155, 132.8138834802327, 363.92165702421096
241, -2.246036773904214, -2.246036773904215, 150.5128496043204, 361.9518764637048
242, -2.246036773904216, -2.2460367739042146, 134.08922285025275, 365.19699639423106
243, -2.2460367739042124, -2.246036773904218, 163.0467585965995, 340.0654787579449
244, -2.2460367739042155, -2.2460367739042155, 151.93704588428253, 348.6245127302214
245, -2.246036773904216, -2.2460367739042155, 154.4593388715848, 360.98117905982076
246, -2.2460367739042164, -2.246036773904218, 134.3017794119228, 365.4095529559014
247, -2.246036773904215, -2.246036773904216, 146.290104123658, 347.8947576407453
248, -2.2460367739042155, -2.2460367739042146, 165.68952274110586, 347.62542957359943
249, -2.246036773904218, -2.2460367739042164, 149.3295956387664, 365.6858091692993
250, -2.246036773904217, -2.246036773904214, 170.60670941225442, 342.7082429024509
251, -2.2460367739042155, -2.2460367739042164, 147.1403303703381, 348.74498388742563
252, -2.2460367739042164, -2.2460367739042124, 157.73284455484907, 334.7515647161939
253, -2.2460367739042173, -2.2460367739042155, 139.09849492586739, 365.2890817986971
254, -2.2460367739042177, -2.2460367739042137, 143.49848306920978, 354.937509928594
255, -2.246036773904214, -2.246036773904216, 146.50266068532792, 348.1073142024154
256, -2.2460367739042155, -2.246036773904217, 159.00818392486914, 336.0269040862144
257, -2.2460367739042155, -2.246036773904216, 158.370514239859, 335.3892344012043
258, -2.2460367739042155, -2.246036773904216, 136.21478846695297, 367.3225620109314
259, -2.2460367739042164, -2.246036773904216, 164.86768224716374, 336.9692157373604
260, -2.246036773904215, -2.246036773904218, 141.01150398089746, 367.20209085372755
261, -2.246036773904215, -2.246036773904216, 146.290104123658, 347.8947576407453
262, -2.246036773904217, -2.2460367739042164, 141.89011598031556, 358.2463295108485
263, -2.246036773904217, -2.2460367739042146, 156.308648274887, 348.0789284496774
264, -2.246036773904216, -2.2460367739042164, 164.41418337108578, 346.35009020357955
265, -2.2460367739042164, -2.246036773904216, 141.46500285697556, 357.82121638750846
266, -2.246036773904215, -2.2460367739042164, 152.66680097375857, 354.2714544908461
267, -2.2460367739042155, -2.2460367739042155, 156.825846802693, 353.513313648632
268, -2.2460367739042164, -2.246036773904214, 132.99805428916477, 373.94020117544005
269, -2.246036773904215, -2.246036773904215, 119.76277596014737, 380.37366953101645
270, -2.246036773904215, -2.246036773904216, 121.79625617238158, 377.4899630721022
271, -2.246036773904216, -2.246036773904217, 130.87248867246453, 371.8146355587397
272, -2.2460367739042164, -2.2460367739042164, 145.43987787697787, 347.0445313940655
273, -2.2460367739042164, -2.246036773904215, 167.4183609872041, 339.51989447740067
274, -2.2460367739042155, -2.246036773904217, 147.65752889814408, 354.17936908638023
275, -2.2460367739042173, -2.246036773904218, 139.55199380194534, 355.9082073324784
276, -2.246036773904217, -2.2460367739042164, 147.47335808921207, 344.160824935151
277, -2.2460367739042133, -2.2460367739042133, 167.20580442553396, 339.30733791573056
278, -2.2460367739042146, -2.2460367739042195, 129.3845927407743, 370.3267396270499
279, -2.246036773904215, -2.2460367739042137, 145.31940671977384, 351.8412469080097
280, -2.2460367739042155, -2.2460367739042173, 143.04498419313165, 364.3183843948132
281, -2.2460367739042164, -2.2460367739042146, 148.69192595375628, 365.0481394842891
282, -2.2460367739042155, -2.2460367739042173, 150.66170651426236, 347.3491733602014
283, -2.246036773904216, -2.246036773904215, 141.76964482311152, 363.0430450247928
284, -2.2460367739042164, -2.246036773904217, 151.27099044653454, 357.79283063477044
285, -2.246036773904216, -2.246036773904217, 146.778916898726, 363.1351304292591
286, -2.246036773904215, -2.246036773904214, 160.98489263162742, 352.75517280641793
287, -2.2460367739042177, -2.2460367739042173, 151.60401816540852, 353.2086716824961
288, -2.2460367739042186, -2.2460367739042173, 157.09517486983916, 334.11389503118414
289, -2.246036773904217, -2.246036773904214, 168.26858723388426, 340.37012072408055
290, -2.246036773904217, -2.246036773904216, 150.3286787953884, 351.93333231247584
291, -2.2460367739042155, -2.2460367739042133, 154.24678230991478, 360.76862249815053
292, -2.246036773904215, -2.246036773904217, 151.78818897434053, 363.2272158337251
293, -2.2460367739042146, -2.2460367739042164, 146.14124721371593, 362.497460744249
294, -2.2460367739042164, -2.2460367739042173, 150.3570645481263, 342.127344722917
295, -2.2460367739042155, -2.2460367739042164, 135.27247681580687, 361.46306368863674
296, -2.2460367739042173, -2.246036773904217, 165.90207930277592, 347.83798613526955
297, -2.2460367739042164, -2.2460367739042177, 148.05425626874614, 364.4104697992792
298, -2.246036773904216, -2.2460367739042164, 162.62164547325958, 339.6403656346047
299, -2.2460367739042155, -2.246036773904217, 131.6022437619406, 377.4615773193644
300, -2.246036773904216, -2.246036773904216, 161.31792035050148, 348.1710138541436
301, -2.246036773904215, -2.2460367739042173, 122.31345470018762, 382.92434827105683
302, -2.2460367739042155, -2.246036773904217, 161.1974491932975, 352.9677293680881
303, -2.246036773904215, -2.246036773904219, 152.48263016482653, 344.25291033961736
304, -2.246036773904218, -2.2460367739042173, 162.3807031588516, 349.2337966624938
305, -2.246036773904217, -2.246036773904215, 156.64167599376097, 343.49476949740296
306, -2.246036773904217, -2.2460367739042164, 124.9846045974319, 380.67831149715266
307, -2.246036773904217, -2.2460367739042155, 147.04824496587204, 343.73571181181103
308, -2.2460367739042164, -2.246036773904215, 160.92119297989944, 337.9399131412444
309, -2.2460367739042155, -2.2460367739042173, 120.49253104962345, 386.0206112916412
310, -2.2460367739042146, -2.246036773904216, 145.83660524757985, 357.27563210696445
311, -2.246036773904214, -2.2460367739042155, 150.23659339092228, 346.9240602368614
312, -2.2460367739042164, -2.2460367739042146, 119.12510627513734, 379.7359998460065
313, -2.246036773904217, -2.2460367739042173, 141.16036089083946, 352.59938775022414
314, -2.2460367739042164, -2.246036773904216, 154.94122350040075, 341.7943170040429
315, -2.2460367739042164, -2.2460367739042133, 140.09757808248932, 351.5366049418735
316, -2.2460367739042155, -2.246036773904215, 156.06770596047897, 357.6723594775665
317, -2.246036773904218, -2.2460367739042133, 156.97470371263503, 338.9106105451284
318, -2.246036773904217, -2.2460367739042155, 148.32358433589224, 345.0110511818311
319, -2.246036773904217, -2.2460367739042164, 139.9487211725474, 366.1393080453773
320, -2.246036773904216, -2.2460367739042164, 141.3729174525095, 352.81194431189397
321, -2.246036773904216, -2.2460367739042173, 134.9394490969329, 366.04722264091134
322, -2.2460367739042173, -2.246036773904215, 138.06409787025513, 354.4203114007881
323, -2.246036773904216, -2.246036773904217, 146.778916898726, 363.1351304292591
324, -2.2460367739042177, -2.2460367739042146, 151.17890504206858, 352.78355855915584
325, -2.246036773904214, -2.2460367739042164, 124.13437835075187, 379.82808525047267
326, -2.2460367739042177, -2.2460367739042164, 125.62227428244205, 381.3159811821626
327, -2.246036773904216, -2.246036773904215, 145.41149212423989, 356.8505189836243
328, -2.2460367739042164, -2.246036773904216, 157.15887452156704, 348.92915469635756
329, -2.246036773904215, -2.246036773904216, 146.290104123658, 347.8947576407453
330, -2.246036773904216, -2.246036773904215, 136.54781618582703, 362.7384030586568
331, -2.246036773904216, -2.2460367739042146, 126.50088628186002, 372.3602198392837
332, -2.246036773904215, -2.246036773904215, 159.7663247670832, 331.8678582572799
333, -2.246036773904215, -2.246036773904218, 148.11102777422212, 344.7984946201613
334, -2.246036773904215, -2.246036773904214, 148.74869745923215, 345.43616430517113
335, -2.2460367739042177, -2.246036773904216, 152.75888637822467, 359.28072656646066
336, -2.2460367739042173, -2.2460367739042155, 142.13105829472354, 348.65289848295964
337, -2.2460367739042164, -2.2460367739042164, 141.79803057584957, 353.237057435234
338, -2.246036773904215, -2.246036773904215, 124.46740606962582, 375.243926298198
339, -2.2460367739042155, -2.2460367739042164, 147.1403303703381, 348.74498388742563
340, -2.2460367739042177, -2.2460367739042155, 140.40222004862545, 356.75843357915846
341, -2.2460367739042155, -2.246036773904215, 152.24168785041857, 353.846341367506
342, -2.2460367739042155, -2.246036773904216, 151.3630758510005, 362.8021027103849
343, -2.2460367739042173, -2.2460367739042155, 149.17381058257234, 345.86127742851124
344, -2.2460367739042164, -2.246036773904217, 138.88593836419724, 365.07652523702717
345, -2.2460367739042177, -2.2460367739042164, 156.40073367935307, 353.088200525292
346, -2.246036773904216, -2.2460367739042155, 121.88834157684762, 382.4992351477169
347, -2.2460367739042164, -2.246036773904215, 159.37652554273325, 356.0639923886722
348, -2.246036773904217, -2.246036773904214, 166.99324786386404, 339.09478135406056
349, -2.2460367739042164, -2.2460367739042164, 159.5890821044033, 356.2765489503423
350, -2.2460367739042177, -2.246036773904215, 162.10444694545356, 334.2059804356502
351, -2.246036773904217, -2.246036773904216, 158.1579576781891, 335.17667783953414
352, -2.2460367739042177, -2.2460367739042164, 123.80135063187791, 384.4122442027471
353, -2.246036773904217, -2.2460367739042177, 153.18399950156476, 359.70583968980077
354, -2.2460367739042164, -2.246036773904214, 163.77651368607573, 345.7124205185692
355, -2.246036773904218, -2.2460367739042177, 148.26681283041628, 364.6230263609494
356, -2.246036773904217, -2.246036773904215, 145.8649910003179, 347.46964451740536
357, -2.246036773904215, -2.2460367739042177, 150.63332076152437, 357.1551609497606
358, -2.2460367739042173, -2.2460367739042164, 142.19475794645172, 363.468158148133
