step, m1, m2, b1, b2
41, -3.2708526184841418, -3.2708526184841413, 203.9372621232198, 525.4458023875469
42, -3.270852618484138, -3.270852618484142, 211.65750595978426, 512.644224505112
43, -3.4874144438409083, -3.4874144438409083, 245.16501847532604, 528.1455302017034
44, -3.4874144438409123, -3.4874144438409096, 194.25921016473643, 586.0783802474125
45, -3.487414443840912, -3.4874144438409105, 232.05860570817683, 544.0627596629007
46, -3.73205080756888, -3.732050807568878, 220.80916938715697, 614.9069065130965
47, -3.7320508075688803, -3.732050807568883, 260.5452032945407, 569.6414677070429
48, -3.7320508075688754, -3.7320508075688767, 255.7141516311508, 580.2652292642779
49, -3.7320508075688816, -3.7320508075688736, 275.8683640175785, 554.0550019888298
50, -3.7320508075688803, -3.7320508075688745, 268.4901340249063, 569.8589918270951
51, -4.010780933535847, -4.010780933535849, 300.8902449998313, 598.5069605994213
52, -4.010780933535844, -4.010780933535841, 289.5534999883811, 603.7044775657259
53, -4.010780933535847, -4.010780933535841, 294.09652874178863, 608.2475063191333
54, -4.01078093353584, -4.0107809335358455, 297.82063097725836, 595.4373465768487
55, -4.010780933535841, -4.010780933535843, 269.6634894578647, 633.4172529684746
56, -4.33147587428416, -4.3314758742841555, 245.75669151000216, 725.8611316292686
57, -4.331475874284158, -4.331475874284155, 332.38428623686355, 643.5630900178695
58, -4.331475874284156, -4.331475874284154, 255.44506373328522, 717.7678579222086
59, -4.3314758742841635, -4.3314758742841555, 306.16755977455546, 670.691301346591
60, -4.331475874284151, -4.331475874284148, 270.4922550643887, 697.2517573926251
61, -4.70463010947845, -4.704630109478454, 349.69413115291354, 705.6144726639793
62, -4.70463010947846, -4.704630109478459, 272.00265199014797, 781.834492533026
63, -4.704630109478456, -4.704630109478455, 290.2956512517334, 761.6496170366579
64, -4.704630109478451, -4.70463010947845, 332.742426472305, 717.5211740518351
65, -4.704630109478453, -4.704630109478453, 341.65122599241045, 716.8105048824526
66, -5.144554015970309, -5.144554015970313, 379.77534116132824, 767.5977279097494
67, -5.1445540159703125, -5.144554015970314, 369.87138932217806, 778.6571483272702
68, -5.144554015970311, -5.144554015970311, 379.9679192577234, 767.7903060061444
69, -5.144554015970309, -5.14455401597031, 347.3261578328449, 808.5203474796158
70, -5.144554015970309, -5.144554015970317, 390.2157928281631, 767.5564934482492
71, -5.671281819617717, -5.671281819617715, 369.4052349373172, 899.2121193865318
72, -5.671281819617713, -5.6712818196177075, 405.00772179849014, 865.7093604499805
73, -5.67128181961771, -5.671281819617715, 427.4303830863831, 842.0618578727249
74, -5.6712818196177075, -5.671281819617711, 388.6937856478441, 883.9480471981967
75, -5.671281819617708, -5.6712818196177155, 380.222866595397, 886.9946691120374
76, -6.313751514675046, -6.313751514675044, 406.6948682331208, 1007.5854710540889
77, -6.313751514675043, -6.313751514675044, 368.3401489041227, 1045.9401903830865
78, -6.313751514675048, -6.313751514675046, 400.6959235457442, 1014.3714328097121
79, -6.313751514675049, -6.313751514675042, 436.5321882563544, 973.4982588623257
80, -6.313751514675048, -6.313751514675047, 466.27319160405784, 952.0996364380325
81, -7.115369722384209, -7.115369722384213, 489.7717550414707, 1107.707256993655
82, -7.115369722384213, -7.115369722384201, 511.2577178325106, 1086.0814405787269
83, -7.11536972238421, -7.115369722384213, 452.58658975484906, 1142.3750570503103
84, -7.1153697223842105, -7.115369722384206, 545.7856642652787, 1048.756421668219
85, -7.115369722384202, -7.115369722384215, 487.0446093756734, 1104.9801113278581
86, -8.144346427974595, -8.144346427974599, 567.4130946716003, 1256.6758547141071
87, -8.144346427974583, -8.144346427974602, 593.0693863585333, 1233.0990921122905
88, -8.144346427974593, -8.144346427974593, 576.2302299212301, 1249.0819718674863
89, -8.144346427974591, -8.144346427974591, 625.7079346905824, 1200.0935680593377
90, -8.144346427974593, -8.144346427974602, 494.05281419967844, 1331.0147371084374
91, -9.514364454222578, -9.514364454222592, 568.2938860684858, 1563.238198353072
92, -9.514364454222585, -9.514364454222585, 665.0097639892032, 1468.6186316036756
93, -9.514364454222582, -9.514364454222585, 691.6661772976812, 1437.8744115111203
94, -9.514364454222585, -9.514364454222585, 665.0097639892032, 1468.6186316036756
95, -9.514364454222575, -9.514364454222568, 721.467057363142, 1410.274658175545
96, -11.43005230276134, -11.430052302761373, 785.9666304302046, 1772.7059695578153
97, -11.430052302761345, -11.430052302761343, 831.774161527067, 1726.7237946893163
98, -11.430052302761336, -11.430052302761357, 810.1802242658911, 1751.024710410821
99, -11.430052302761341, -11.43005230276134, 879.0225037399103, 1682.1824309368
100, -11.430052302761334, -11.430052302761352, 752.462370494274, 1808.0439890959015
101, -14.300666256711922, -14.300666256711953, 1070.4198023143972, 2131.2532422534723
102, -14.300666256711938, -14.300666256711946, 827.6926044147045, 2375.9360032447034
103, -14.300666256711956, -14.300666256711933, 1028.425743551049, 2175.272705647342
104, -14.300666256711931, -14.300666256711956, 855.9098084637191, 2346.8108591889054
105, -14.300666256711938, -14.300666256711931, 1072.0959992500023, 2132.9294391890735
106, -19.08113668772822, -19.081136687728225, 1467.754927425629, 2805.2675100764473
107, -19.081136687728225, -19.081136687728225, 1392.6349330668988, 2883.006096592096
108, -19.081136687728204, -19.081136687728222, 1105.6061191823298, 3169.1969609864504
109, -19.081136687728193, -19.081136687728176, 1162.5876700298227, 3111.534576178152
110, -19.081136687728225, -19.081136687728225, 1315.4200649826337, 2958.6498093822106
111, -28.636253282915607, -28.63625328291564, 2176.0410583328785, 4239.108059377638
112, -28.636253282915618, -28.636253282915565, 1975.5349201576842, 4439.753838072247
113, -28.636253282915607, -28.636253282915593, 1860.3615246886056, 4553.810109385922
114, -28.6362532829156, -28.636253282915625, 1688.4043644716855, 4725.697449343135
115, -28.636253282915618, -28.636253282915668, 2146.776422712547, 4267.150840452997
116, -57.289961630759336, -57.28996163075943, 4181.652313845777, 8650.950016732695
117, -57.28996163075961, -57.289961630759166, 4410.8732484433685, 8421.781443341832
118, -57.28996163075959, -57.28996163075946, 4296.389320727546, 8536.492269620252
119, -57.2899616307595, -57.289961630759414, 4009.869697631415, 8822.959531509627
120, -57.289961630759535, -57.28996163075933, 4181.8006705982325, 8651.098373485127
121, 57.2899616307594, 57.28996163075989, -4124.720153794443, -8708.61523367853
122, 57.28996163075939, 57.28996163075929, -4182.071203499737, -8651.36890638663
123, 57.28996163075933, 57.2899616307592, -3780.762212315111, -9052.241554181697
124, 57.28996163075959, 57.289961630759564, -4124.309991008292, -8708.205070892316
125, 57.2899616307594, 57.289961630759656, -3322.3988849300868, -9510.65724277355
126, 57.28996163075944, 57.28996163075965, -4296.6860342324235, -8536.78898312517
127, 57.289961630759436, 57.28996163075931, -3952.8939032411213, -8880.581114116416
128, 57.28996163075951, 57.28996163075944, -4124.545616438637, -8708.44069632265
129, 57.28996163075947, 57.289961630759066, -4010.15768426851, -8823.247518146662
130, 57.28996163075938, 57.28996163075904, -3895.569034139193, -8937.85362201155
131, 28.63625328291561, 28.63625328291571, -2204.2234799276603, -4209.983064276744
132, 28.636253282915593, 28.636253282915494, -1889.0675982312323, -4525.208766232844
133, 28.63625328291565, 28.636253282915575, -2090.254483938633, -4325.243735070441
134, 28.63625328291557, 28.636253282915607, -1974.9065378202652, -4439.125455734837
135, 28.63625328291566, 28.636253282915618, -2147.57935569925, -4267.953773439691
136, 19.08113668772821, 19.081136687728236, -1333.951297317408, -2938.9663964983943
137, 19.08113668772821, 19.08113668772823, -1354.446473769873, -2921.246927732262
138, 19.081136687728208, 19.081136687728193, -1391.3256369884384, -2881.696800513632
139, 19.081136687728204, 19.081136687728222, -1469.064223504087, -2806.576806154907
140, 19.0811366877282, 19.08113668772821, -1333.8727395526994, -2938.8878387336813
141, 14.300666256711928, 14.300666256711922, -1014.6488888367116, -2190.1670249854133
142, 14.30066625671194, 14.300666256711928, -885.0349525195203, -2318.593655139886
143, 14.300666256711924, 14.300666256711924, -1043.2502213501355, -2161.426009394021
144, 14.300666256711935, 14.30066625671193, -1099.2306594447732, -2102.721751279029
145, 14.300666256711933, 14.300666256711928, -984.5110424656518, -2217.371526719166
146, 11.43005230276135, 11.430052302761343, -856.1623991343885, -1705.2171793139566
147, 11.430052302761341, 11.430052302761347, -842.8985872294693, -1714.9007939003782
148, 11.430052302761341, 11.430052302761336, -775.5407798143394, -1785.2275454332848
149, 11.430052302761345, 11.430052302761341, -808.8703959786365, -1749.7148821235637
150, 11.430052302761341, 11.430052302761332, -877.6690145097466, -1680.8289417066346
151, 9.51436445422258, 9.514364454222584, -703.4340762610743, -1430.508766007502
152, 9.51436445422258, 9.514364454222582, -681.6801428299113, -1447.0219215103612
153, 9.514364454222584, 9.514364454222584, -719.8424162053678, -1408.6500170177724
154, 9.514364454222585, 9.514364454222587, -692.137847311229, -1438.3460815246672
155, 9.514364454222582, 9.514364454222587, -568.2938860684857, -1563.2381983530722
156, 8.14434642797459, 8.144346427974597, -601.091407546207, -1224.7100952037138
157, 8.144346427974599, 8.144346427974593, -576.7806935025849, -1249.63243544884
158, 8.144346427974593, 8.144346427974591, -574.2118634562637, -1247.0636054025208
159, 8.144346427974595, 8.1443464279746, -585.1696904111614, -1241.6104142611684
160, 8.144346427974593, 8.144346427974593, -600.9690823059061, -1224.5877699634123
161, 7.1153697223842105, 7.115369722384215, -514.9466737696629, -1075.399803447226
162, 7.11536972238421, 7.1153697223842105, -511.1877910205669, -1086.0115137667844
163, 7.115369722384211, 7.115369722384208, -436.8174604473234, -1155.347113880095
164, 7.1153697223842105, 7.115369722384205, -495.13895446526715, -1098.703863348795
165, 7.115369722384214, 7.115369722384211, -430.2615052204872, -1163.161751721915
166, 6.313751514675046, 6.313751514675044, -387.51750856862174, -1026.762830718588
167, 6.313751514675045, 6.313751514675046, -453.6456885747078, -965.0419462946805
168, 6.313751514675045, 6.313751514675037, -456.5752666959244, -955.1866179728955
169, 6.313751514675045, 6.313751514675043, -478.27108097881137, -938.5277129267865
170, 6.313751514675042, 6.31375151467504, -429.98233162120533, -979.7333086701752
171, 5.671281819617709, 5.671281819617708, -432.6642215883709, -835.7781554084246
172, 5.67128181961771, 5.671281819617706, -412.25379956157445, -861.4378972467765
173, 5.6712818196177075, 5.671281819617711, -431.9643122801636, -835.0782461002185
174, 5.671281819617709, 5.67128181961771, -402.907993873868, -863.6096325253579
175, 5.671281819617713, 5.671281819617707, -383.37245848233016, -890.1442609989698
176, 5.1445540159703125, 5.144554015970311, -309.3884987571021, -843.9544913022226
177, 5.144554015970314, 5.144554015970309, -302.51074187357625, -847.558420547032
178, 5.144554015970308, 5.1445540159703125, -347.22986878464724, -808.4240584314184
179, 5.144554015970311, 5.144554015970311, -390.35331633786126, -757.2123308296111
180, 5.144554015970311, 5.1445540159703125, -299.19567977335913, -854.7250445751517
181, 4.704630109478455, 4.704630109478455, -302.2274131170663, -754.3424415230145
182, 4.7046301094784555, 4.704630109478455, -297.2074703017912, -758.9419673972279
183, 4.7046301094784555, 4.704630109478455, -294.89517712594613, -756.6296742213818
184, 4.704630109478456, 4.704630109478458, -321.57145473130873, -735.2086083793048
185, 4.704630109478453, 4.704630109478455, -281.0965995033076, -771.689502667209
186, 4.331475874284155, 4.3314758742841555, -315.51604793175477, -653.367320608276
187, 4.331475874284153, 4.331475874284157, -326.8014414300829, -637.9802452110893
188, 4.331475874284157, 4.331475874284158, -279.49701363786215, -688.4748700357559
189, 4.331475874284157, 4.331475874284156, -332.9539642783717, -644.1327680593778
190, 4.3314758742841555, 4.3314758742841555, -292.14771167698797, -683.3439221445383
191, 4.010780933535843, 4.010780933535841, -272.0369615234028, -619.2564630562571
192, 4.010780933535844, 4.010780933535845, -274.4926527414608, -621.7121542743159
193, 4.010780933535845, 4.0107809335358455, -269.7451644425078, -625.2317969642403
194, 4.010780933535844, 4.010780933535844, -250.42796714024593, -647.2502546063654
195, 4.010780933535843, 4.0107809335358455, -268.02618058986707, -623.5128131115996
196, 3.732050807568878, 3.732050807568879, -239.20611842982657, -594.666822504204
197, 3.7320508075688785, 3.732050807568877, -250.7514474701735, -590.7573383239253
198, 3.73205080756888, 3.732050807568876, -284.471557235881, -554.93078859682
199, 3.7320508075688767, 3.732050807568878, -213.34506777201915, -622.8976181185842
200, 3.732050807568879, 3.7320508075688785, -256.6814999893845, -573.5051710121993
201, 3.48741444384091, 3.4874144438409087, -263.49754855018284, -524.7103286053002
202, 3.4874144438409105, 3.4874144438409087, -253.17584605336248, -536.1563577797393
203, 3.487414443840908, 3.48741444384091, -194.39975099943868, -586.2189210821152
204, 3.2708526184841396, 3.270852618484141, -221.76896581793505, -502.2338626442629
205, 3.270852618484141, 3.2708526184841396, -214.9283585782685, -509.0744698839294
206, 3.2708526184841396, 3.27085261848414, -236.6628577192575, -496.60593282658607
207, 3.077683537175253, 3.0776835371752536, -169.79450093831525, -519.2898425082925
208, 3.077683537175253, 3.0776835371752522, -177.69209685623554, -514.2431665162131
209, 3.0776835371752527, 3.077683537175254, -211.61499493617234, -470.5004331361558
210, 2.9042108776758235, 2.904210877675822, -183.25140094924166, -471.97742870442204
211, 2.904210877675822, 2.9042108776758226, -206.92772927460067, -452.6520082151801
212, 2.904210877675824, 2.9042108776758226, -181.5779748584274, -470.30400261360796
213, 2.7474774194546234, 2.7474774194546234, -187.59140931964177, -421.49576133268863
214, 2.747477419454622, 2.7474774194546225, -197.94976534650726, -414.31129095857574
215, 2.7474774194546234, 2.747477419454622, -204.75276332225656, -415.26668013399876
216, 2.605089064693801, 2.6050890646938014, -148.8917820843667, -439.09630548540156
217, 2.6050890646938023, 2.605089064693801, -190.7585461643991, -391.669370057423
218, 2.6050890646938014, 2.605089064693802, -145.91601492980988, -441.70139455009553
219, 2.475086853416297, 2.4750868534162973, -147.76649878144244, -409.3742807117357
220, 2.4750868534162964, 2.475086853416295, -173.48926886129402, -381.70770754050716
221, 2.475086853416296, 2.475086853416296, -151.407867489685, -407.67671509487025
222, 2.3558523658237522, 2.3558523658237536, -175.99299531124964, -360.26293120906655
223, 2.355852365823753, 2.355852365823755, -176.60335220952084, -360.8732881073376
224, 2.355852365823753, 2.355852365823753, -124.63575155177931, -401.0406553985043
225, 2.246036773904216, 2.246036773904217, -118.5795219945933, -384.1076022366111
226, 2.246036773904216, 2.2460367739042155, -152.14960244595258, -348.8370692918916
227, 2.2460367739042146, 2.2460367739042164, -156.00400630875086, -342.8570998123929
228, 2.144506920509559, 2.1445069205095586, -159.21371669379647, -329.5802306807765
229, 2.144506920509559, 2.1445069205095573, -140.50579869121944, -348.7315380086392
230, 2.1445069205095586, 2.1445069205095586, -136.37041535180677, -335.13134833661684
231, 2.0503038415792956, 2.050303841579297, -144.82394842165195, -322.7553669726308
232, 2.0503038415792965, 2.0503038415792965, -120.57199919074831, -335.0021702650051
233, 2.050303841579296, 2.050303841579298, -145.6924014290525, -314.4991318492124
234, 1.9626105055051517, 1.9626105055051521, -124.98260077892304, -301.19774194574444
235, 1.96261050550515, 1.9626105055051506, -131.38076640835766, -316.40666463352017
236, 1.9626105055051508, 1.9626105055051506, -128.21776210745188, -317.6490388617846
237, 1.880726465346332, 1.880726465346333, -114.56111793546296, -297.74580219976093
238, 1.8807264653463323, 1.8807264653463316, -129.58539677018848, -287.20942741621246
239, 1.8807264653463314, 1.8807264653463318, -133.32531681283618, -290.9493474588603
240, 1.8040477552714236, 1.8040477552714238, -115.67374657518826, -284.81230442462805
241, 1.8040477552714236, 1.8040477552714238, -126.52940978291593, -291.54263695310107
242, 1.8040477552714242, 1.8040477552714247, -113.62363190600067, -295.1381817932041
243, 1.7320508075688779, 1.7320508075688783, -112.54482671904336, -284.54482671904344
244, 1.7320508075688779, 1.7320508075688772, -95.59738560230112, -295.59738560230085
245, 1.7320508075688779, 1.732050807568878, -117.43455417638519, -261.4345541763852
