step, m1, m2, b1, b2
42, -7.11536972238421, -7.115369722384214, 438.5656307459111, 1157.0952841786836
43, -7.115369722384206, -7.115369722384211, 507.6215236114477, 1082.4452463576654
44, -7.115369722384209, -7.115369722384198, 452.30688250707476, 1142.0953498025347
45, -8.144346427974591, -8.144346427974604, 551.8583532574568, 1273.9431494924647
46, -8.144346427974595, -8.144346427974611, 519.0974796851069, 1306.8263483051164
47, -8.144346427974588, -8.14434642797458, 607.0338996487643, 1214.2415692100185
48, -9.514364454222575, -9.514364454222589, 548.8458949257762, 1582.0572961443845
49, -9.514364454222589, -9.514364454222584, 712.267139584618, 1420.2082848640337
50, -9.514364454222592, -9.514364454222592, 664.1188317413915, 1467.7276993558648
51, -11.430052302761347, -11.430052302761354, 845.2999390894377, 1717.3021457603472
52, -11.430052302761355, -11.430052302761322, 843.6408232589142, 1715.6430299298204
53, -11.430052302761338, -11.43005230276133, 707.0477878835882, 1854.4191124505726
54, -14.300666256711933, -14.300666256711926, 842.0980329798915, 2361.670257757481
55, -14.300666256711924, -14.300666256711928, 985.0697747775188, 2217.9302590310353
56, -14.300666256711917, -14.300666256711933, 1014.8933342231533, 2190.411470371856
57, -19.081136687728215, -19.08113668772819, 1124.5039544190747, 3149.8801510045955
58, -19.081136687728232, -19.081136687728254, 1333.9774832389785, 2938.992582419963
59, -19.081136687728225, -19.081136687728197, 1334.448829827224, 2939.463929008202
60, -28.63625328291566, -28.636253282915558, 2032.266319710744, 4381.870404233928
61, -28.636253282915597, -28.63625328291567, 2118.4543605983376, 4296.136195034476
62, -28.636253282915643, -28.636253282915508, 2204.3107552523034, 4210.070339601356
63, -57.28996163075933, -57.28996163075904, 4182.027569160779, 8651.325272047645
64, -57.289961630759414, -57.289961630759244, 4238.942275476543, 8593.64260136633
65, -57.28996163075946, -57.28996163075943, 3895.4468579901277, 8937.731445862542
66, 57.28996163075951, 57.28996163075976, -4067.0374831131094, -8765.529939994272
67, 57.289961630759485, 57.289961630759365, -3379.7499346353875, -9453.410915481694
68, 57.2899616307594, 57.28996163075989, -4124.720153794443, -8708.61523367853
69, 57.289961630759336, 57.28996163075933, -3723.5246118910964, -9109.6013307548
70, 57.28996163075928, 57.289961630759066, -3837.964905267959, -8994.846870137426
71, 57.28996163075929, 57.289961630759464, -4066.976395038554, -8765.468851919686
72, 28.636253282915593, 28.63625328291566, -1946.863756744911, -4468.390091355177
73, 28.63625328291561, 28.636253282915547, -2004.1013531808871, -4411.012854399756
74, 28.636253282915607, 28.63625328291565, -2175.587226644744, -4238.654227689505
75, 19.0811366877282, 19.081136687728204, -1448.490489286914, -2824.217717156328
76, 19.081136687728208, 19.08113668772822, -1315.4200649826328, -2958.649809382211
77, 19.08113668772822, 19.081136687728193, -1372.4016158301265, -2900.9874245739147
78, 14.300666256711926, 14.30066625671192, -1028.8797135544398, -2175.7266756507333
79, 14.300666256711928, 14.300666256711926, -998.8815502613467, -2203.070860462454
80, 14.300666256711912, 14.300666256711942, -1084.6157062626326, -2116.7779721493016
81, 11.430052302761345, 11.430052302761336, -775.9773892434247, -1785.6641548623709
82, 11.43005230276135, 11.430052302761343, -844.9069906032613, -1716.9091972741696
83, 11.430052302761348, 11.430052302761343, -856.4680257347483, -1705.522805914316
84, 9.514364454222584, 9.514364454222582, -662.8610450385986, -1466.46991265307
85, 9.514364454222585, 9.514364454222578, -655.285768417848, -1478.0281804993303
86, 9.514364454222582, 9.514364454222587, -548.9507104843428, -1582.162111702951
87, 8.144346427974591, 8.144346427974595, -567.2907694312993, -1256.5535294738056
88, 8.144346427974595, 8.144346427974597, -525.9574110899216, -1297.2752616136795
89, 8.144346427974595, 8.144346427974593, -592.0296218159755, -1232.059327569731
90, 7.1153697223842105, 7.115369722384207, -460.12152034889425, -1135.539394575699
91, 7.115369722384209, 7.1153697223842105, -532.7436806235503, -1064.4556241638013
92, 7.115369722384212, 7.115369722384205, -525.2087500295049, -1071.2912866384104
93, 6.313751514675043, 6.313751514675045, -440.15246677028654, -977.1185373762587
94, 6.31375151467504, 6.313751514675045, -444.1838687870478, -968.3650329500205
95, 6.313751514675042, 6.313751514675046, -453.56698686788286, -964.963244587856
96, 5.6712818196177075, 5.671281819617713, -412.34128822510013, -861.5253859103042
97, 5.671281819617712, 5.671281819617708, -390.0061156007332, -885.2603771510849
98, 5.671281819617709, 5.671281819617714, -384.2473451175896, -891.0191476342294
99, 5.144554015970313, 5.144554015970312, -385.9790747074719, -763.3197753275566
100, 5.144554015970308, 5.144554015970309, -353.66741488868644, -793.8982322787855
101, 5.144554015970314, 5.144554015970308, -353.52989137898857, -804.2423948974225
102, 4.704630109478457, 4.704630109478458, -330.45519377393725, -724.8534100429564
103, 4.704630109478455, 4.704630109478454, -267.61333458646664, -787.0646438188327
104, 4.704630109478454, 4.704630109478456, -334.5291984718217, -719.3079460513527
105, 4.331475874284157, 4.3314758742841555, -322.46804279697693, -651.4284925083266
106, 4.3314758742841555, 4.331475874284157, -296.0234451180657, -678.3288326204452
107, 4.331475874284156, 4.331475874284157, -297.8483376097134, -671.2629021469209
108, 4.0107809335358455, 4.010780933535844, -233.64813604068507, -663.5389474623148
109, 4.010780933535843, 4.010780933535845, -239.8690390704732, -661.4927195032257
110, 4.010780933535845, 4.010780933535844, -282.3914300476297, -613.0766696027292
111, 3.7320508075688767, 3.7320508075688763, -222.5206518557931, -616.6183889817327
112, 3.732050807568879, 3.7320508075688763, -262.07925239046756, -578.9029234132819
113, 3.7320508075688767, 3.7320508075688807, -251.93631994845992, -591.9422108022126
114, 3.4874144438409087, 3.4874144438409087, -224.40717907070191, -558.1790646966855
115, 3.487414443840911, 3.487414443840911, -253.12363320592465, -521.5923238181292
116, 3.27085261848414, 3.2708526184841404, -182.38635280597273, -551.7791437479655
117, 3.270852618484139, 3.2708526184841413, -215.54323199486154, -516.5299505401891
118, 3.0776835371752544, 3.077683537175254, -206.9067139230493, -491.6806959430311
119, 3.0776835371752522, 3.0776835371752536, -217.95037254915385, -476.835810749137
120, 2.9042108776758235, 2.9042108776758235, -208.27728710804584, -435.5722451280818
121, 2.9042108776758244, 2.9042108776758226, -161.8099130652326, -487.3945826615001
122, 2.7474774194546225, 2.747477419454623, -194.46816156727212, -428.3725135803191
123, 2.7474774194546225, 2.7474774194546225, -175.5435377575724, -432.8383249719241
124, 2.6050890646938005, 2.605089064693801, -196.14372090306583, -391.4736885768395
125, 2.6050890646938023, 2.605089064693802, -139.7894840114169, -441.15571985095323
126, 2.4750868534162964, 2.475086853416296, -142.37570729096026, -409.3224235463618
127, 2.475086853416297, 2.475086853416295, -164.26272835343156, -383.1590356828607
128, 2.3558523658237545, 2.3558523658237527, -160.4337150203413, -375.4153069011272
129, 2.355852365823753, 2.3558523658237545, -157.6176846733118, -362.3620578931083
130, 2.2460367739042164, 2.246036773904217, -144.58965163029782, -346.19430514738525
131, 2.246036773904216, 2.2460367739042164, -125.86321659684998, -371.72255015427373
132, 2.144506920509558, 2.144506920509559, -146.35105071562248, -330.9147742015174
133, 2.144506920509559, 2.1445069205095586, -132.5972305419934, -345.55537302571827
