step, m1, m2, b1, b2
85, -1.0000000000000007, -1.0000000000000009, 72.0883117545686, 142.79898987322335
86, -1.0000000000000004, -1.0000000000000002, 84.34314575050763, 157.88225099390857
87, -1.0000000000000002, -0.999999999999999, 85.4142135623731, 161.78174593052023
88, -1.0000000000000004, -0.9999999999999994, 83.51471862576142, 157.05382386916236
89, -1.0, -1.0000000000000002, 88.24264068711929, 158.95331880577402
90, -0.9999999999999993, -1.0000000000000004, 69.15937956643405, 154.01219330881975
91, -1.0000000000000002, -0.9999999999999988, 82.75735931288077, 161.95331880577396
92, -1.0000000000000004, -1.0000000000000009, 70.57359312880716, 152.59797974644664
93, -1.0, -1.0000000000000009, 75.64466094067261, 149.18376618407356
94, -1.0000000000000002, -0.9999999999999998, 54.53196256846456, 162.01219330881972
95, -1.0000000000000007, -1.0000000000000002, 70.91673887931478, 147.28427124746193
96, -1.0000000000000004, -1.0000000000000009, 76.51471862576142, 169.8528137423857
97, -1.0000000000000002, -1.0000000000000022, 74.4436508138959, 167.78174593052032
98, -1.0000000000000004, -1.0000000000000002, 67.77460325558384, 141.31370849898477
99, -1.0000000000000002, -0.9999999999999993, 61.088311754568586, 162.9116882454314
100, -1.0000000000000004, -1.0000000000000002, 61.28932188134525, 146.14213562373098
101, -1.0000000000000002, -1.0000000000000004, 69.25988462982241, 145.62741699796953
102, -1.0000000000000007, -0.9999999999999996, 58.9756133823605, 140.99999999999997
103, -1.0000000000000004, -1.0000000000000007, 81.44365081389594, 154.98275605729697
104, -1.0000000000000004, -1.0, 72.20101012677675, 168.36753236814718
105, -1.0000000000000004, -1.0000000000000004, 84.82842712474627, 164.0243866176395
106, -1.0, -0.9999999999999991, 71.37258300203045, 167.5391052434009
107, -0.9999999999999999, -1.0000000000000007, 53.84567106744929, 172.6396103067893
108, -1.0000000000000004, -1.0000000000000002, 64.94617613083764, 144.14213562373098
109, -1.0000000000000009, -1.0000000000000007, 44.80404050710665, 169.25483399593907
110, -1.0000000000000002, -0.9999999999999998, 46.46089475659903, 170.9116882454315
111, -1.0000000000000004, -0.9999999999999994, 83.51471862576142, 157.05382386916236
112, -1.0000000000000002, -1.0000000000000002, 59.703535443718344, 150.21320343559643
113, -1.0000000000000004, -1.000000000000001, 60.21825406947978, 142.24264068711935
114, -1.0000000000000002, -0.9999999999999997, 75.27207793864214, 168.61017305526636
115, -1.0000000000000007, -1.0000000000000002, 57.33095244168786, 173.29646455628165
116, -0.9999999999999996, -1.0000000000000009, 57.674098192195444, 167.98275605729705
117, -0.9999999999999997, -1.0000000000000009, 63.53196256846453, 145.55634918610406
118, -1.0000000000000002, -1.0000000000000007, 65.53196256846451, 141.89949493661175
119, -1.0, -1.0, 53.46089475659906, 158.11269837220811
120, -1.0000000000000002, -1.0000000000000007, 72.30151519016505, 159.982756057297
121, -0.9999999999999997, -0.9999999999999993, 71.40202025355333, 153.42640687119288
122, -1.0000000000000002, -1.0000000000000002, 64.4314575050762, 152.11269837220811
123, -1.0000000000000002, -1.000000000000001, 56.56139981998737, 144.2426406871193
124, -0.9999999999999999, -1.000000000000002, 57.946176130837614, 156.94112549695438
125, -1.0000000000000004, -1.0, 61.53196256846456, 149.21320343559645
126, -1.0000000000000002, -1.0000000000000002, 79.34314575050763, 167.02438661763955
127, -1.0000000000000009, -1.0000000000000004, 74.85786437626906, 168.19595949289334
128, -1.0000000000000002, -1.0000000000000004, 50.117749006091444, 168.9116882454315
129, -1.0000000000000002, -0.999999999999999, 55.94617613083762, 160.59797974644655
130, -1.0000000000000007, -0.999999999999999, 52.31875913286813, 148.48528137423855
131, -1.0, -0.9999999999999991, 62.81623381592641, 170.2964645562816
132, -1.0000000000000002, -0.9999999999999993, 67.43145750507618, 146.6274169979695
133, -1.0000000000000002, -0.999999999999999, 55.94617613083762, 160.59797974644655
134, -1.0000000000000009, -1.0000000000000004, 56.603030380330004, 164.08326112068522
135, -1.0000000000000007, -1.0000000000000013, 67.91673887931478, 152.7695526217005
136, -1.0000000000000004, -1.0000000000000002, 63.632467631852876, 137.17157287525382
137, -0.9999999999999999, -1.0000000000000007, 61.81623381592645, 172.1248916810279
138, -1.0, -0.9999999999999998, 73.23044737829953, 152.4264068711928
139, -0.9999999999999997, -1.0000000000000002, 68.36038969321072, 139.07106781186548
140, -1.0000000000000007, -1.0000000000000007, 49.21825406947979, 162.3553390593274
141, -1.0, -0.9999999999999997, 74.20101012677665, 164.71067811865476
142, -1.0000000000000002, -1.0000000000000004, 74.78679656440357, 162.46803743153546
143, -1.0000000000000002, -1.0000000000000016, 56.46089475659909, 152.62741699796968
144, -1.0000000000000002, -1.0000000000000016, 62.74516600406098, 164.5685424949239
145, -1.0000000000000004, -1.0, 78.44365081389596, 160.4680374315355
146, -1.0000000000000002, -1.0000000000000002, 79.34314575050763, 167.02438661763955
147, -1.0000000000000002, -1.0000000000000002, 77.51471862576146, 168.02438661763952
148, -1.0000000000000002, -1.0, 65.36038969321069, 144.5563491861041
149, -1.0000000000000002, -1.0000000000000002, 63.87510831897215, 140.24264068711932
150, -0.9999999999999999, -1.0000000000000007, 60.43145750507618, 159.4264068711929
151, -1.0, -1.0, 71.7157287525381, 162.22539674441623
152, -1.0000000000000002, -1.0000000000000004, 50.46089475659905, 163.59797974644667
153, -1.0000000000000002, -1.0000000000000002, 70.64466094067264, 158.32590180780454
154, -1.0, -0.9999999999999992, 62.46089475659905, 141.6568542494923
155, -1.0000000000000002, -1.0000000000000002, 77.34314575050765, 170.68124086713195
156, -1.0000000000000009, -0.9999999999999996, 72.78679656440359, 166.12489168102778
157, -1.0000000000000007, -0.9999999999999999, 83.00000000000006, 165.0243866176395
158, -1.0, -1.0000000000000002, 70.54415587728425, 166.71067811865473
159, -1.0000000000000004, -1.0000000000000004, 57.088311754568615, 170.22539674441614
160, -1.0000000000000007, -1.0000000000000016, 52.25988462982241, 176.71067811865487
161, -1.0000000000000002, -1.0000000000000009, 60.74516600406097, 168.22539674441623
162, -1.0000000000000004, -1.000000000000001, 54.7329726952412, 145.24264068711938
163, -0.9999999999999999, -1.0, 85.82842712474621, 162.19595949289337
164, -1.0, -1.0000000000000004, 82.27207793864216, 155.81118318204312
165, -1.0000000000000002, -1.0, 54.674098192195494, 173.46803743153552
166, -1.0000000000000002, -1.0000000000000013, 76.10050506338831, 169.4386001800127
167, -1.0000000000000007, -0.9999999999999997, 49.632467631852876, 162.76955262170043
168, -1.0000000000000004, -1.0000000000000018, 60.259884629822395, 162.08326112068528
169, -1.0000000000000002, -0.9999999999999988, 77.10050506338837, 167.61017305526647
170, -1.0, -1.000000000000001, 56.80404050710667, 147.31370849898482
171, -1.0, -0.9999999999999999, 76.85786437626906, 164.5391052434009
172, -1.0000000000000002, -1.0000000000000002, 73.54415587728431, 161.2253967444162
173, -1.0000000000000009, -1.0000000000000002, 54.975613382360486, 148.31370849898477
174, -1.0000000000000007, -0.9999999999999999, 83.00000000000006, 165.0243866176395
175, -1.0000000000000004, -1.0000000000000002, 61.28932188134525, 146.14213562373098
176, -1.0000000000000004, -1.0000000000000007, 69.05887450304571, 162.39696961967002
177, -1.0, -1.0000000000000002, 70.54415587728425, 166.71067811865473
178, -1.0000000000000004, -0.9999999999999992, 67.94617613083764, 138.65685424949237
179, -1.0000000000000009, -0.9999999999999998, 52.0172439427031, 173.6396103067892
180, -1.0000000000000002, -1.0000000000000009, 65.0172439427031, 149.87005768508885
181, -1.0, -0.9999999999999994, 58.77460325558382, 157.76955262170046
182, -1.0000000000000004, -1.0000000000000009, 57.11774900609146, 156.11269837220811
183, -1.0000000000000004, -1.0000000000000004, 82.68629150101525, 156.22539674441623
184, -1.0000000000000004, -0.9999999999999994, 83.51471862576142, 157.05382386916236
185, -1.0000000000000002, -1.0000000000000004, 73.98780669118025, 147.52691193458125
186, -1.0000000000000002, -0.999999999999999, 73.443650813896, 169.6101730552664
187, -1.0000000000000007, -0.9999999999999997, 81.17157287525383, 166.02438661763946
188, -1.0000000000000002, -0.9999999999999997, 84.92893218813457, 155.63961030678922
189, -1.0000000000000009, -1.0000000000000007, 77.27207793864214, 164.95331880577407
190, -1.0000000000000004, -1.0000000000000007, 67.36038969321072, 140.89949493661172
191, -1.0000000000000002, -1.0000000000000013, 79.75735931288074, 167.43860018001268
192, -1.0000000000000002, -1.0000000000000002, 80.20101012677662, 153.74011537017768
193, -1.0, -0.9999999999999998, 68.67409819219544, 147.87005768508885
194, -0.9999999999999999, -1.0000000000000007, 84.51471862576145, 155.2253967444162
195, -1.0000000000000004, -0.9999999999999998, 57.603030380330026, 162.254833995939
196, -1.0, -1.0000000000000004, 70.01724394270306, 140.72792206135782
197, -1.0, -0.9999999999999996, 66.11774900609143, 139.65685424949237
198, -1.0000000000000002, -1.0000000000000004, 73.40202025355335, 149.76955262170048
199, -1.0000000000000002, -1.0, 64.91673887931475, 158.254833995939
200, -1.0000000000000002, -1.0000000000000002, 75.37258300203047, 160.2253967444162
201, -1.0000000000000004, -1.0000000000000004, 55.36038969321073, 162.84062043356593
202, -1.0000000000000009, -0.9999999999999998, 59.745166004061005, 170.05382386916236
203, -1.0000000000000002, -0.9999999999999993, 64.53196256846452, 143.7279220613578
204, -1.0, -1.0, 53.46089475659906, 158.11269837220811
205, -0.9999999999999999, -1.0000000000000002, 81.92893218813457, 161.1248916810279
206, -1.0, -0.9999999999999994, 58.77460325558382, 157.76955262170046
207, -1.0, -0.9999999999999998, 60.703535443718344, 148.3847763108502
208, -1.0000000000000002, -0.9999999999999998, 69.71572875253808, 165.8822509939086
209, -1.0000000000000002, -1.0, 65.36038969321069, 144.5563491861041
210, -1.0000000000000002, -0.9999999999999999, 74.02943725152286, 167.36753236814712
211, -1.0000000000000004, -1.0000000000000004, 57.088311754568615, 170.22539674441614
212, -1.0, -1.0, 58.94617613083762, 155.11269837220811
213, -0.9999999999999996, -0.9999999999999998, 58.916738879314764, 169.22539674441612
214, -1.0, -1.0000000000000016, 55.561399819987386, 146.07106781186553
215, -1.0000000000000002, -1.0000000000000013, 76.10050506338831, 169.4386001800127
216, -1.0000000000000002, -1.0000000000000004, 76.64466094067261, 147.3553390593274
217, -1.0000000000000002, -1.0000000000000007, 86.58578643762692, 157.29646455628173
218, -1.0000000000000004, -1.0000000000000004, 78.51471862576145, 166.1959594928933
219, -1.0000000000000002, -1.000000000000001, 62.36038969321074, 150.0416305603427
220, -1.0000000000000002, -0.9999999999999998, 60.46089475659906, 145.31370849898485
221, -1.0000000000000002, -1.000000000000001, 57.74516600406094, 173.7106781186549
222, -0.9999999999999997, -0.9999999999999992, 51.60303038033001, 173.22539674441612
223, -1.0000000000000002, -1.0000000000000007, 73.20101012677668, 166.53910524340102
224, -0.9999999999999999, -1.0000000000000009, 60.875108318972146, 145.72792206135796
225, -1.0000000000000002, -1.0000000000000007, 73.37258300203052, 163.88225099390866
226, -1.0000000000000004, -1.000000000000001, 60.21825406947978, 142.24264068711935
227, -1.0000000000000002, -0.9999999999999994, 44.38982694473359, 168.8406204335659
228, -0.9999999999999997, -1.0000000000000009, 58.11774900609144, 154.28427124746196
229, -1.0, -0.999999999999999, 56.14718625761431, 143.8284271247461
230, -1.0000000000000004, -0.9999999999999996, 60.289321881345245, 147.97056274847714
231, -1.0, -0.9999999999999992, 54.80404050710667, 150.97056274847708
232, -1.0000000000000002, -1.0000000000000013, 70.67409819219547, 144.2132034355965
233, -1.0000000000000002, -1.0, 69.67409819219552, 146.0416305603426
234, -1.0000000000000002, -1.0000000000000007, 73.37258300203052, 163.88225099390866
235, -0.9999999999999996, -0.9999999999999991, 67.47308806541879, 166.46803743153544
236, -1.0000000000000002, -0.9999999999999998, 73.3309524416879, 144.0416305603426
237, -0.9999999999999999, -0.9999999999999999, 78.10050506338838, 165.7817459305202
238, -1.0000000000000002, -0.9999999999999988, 61.431457505076196, 157.5979797464467
239, -1.0000000000000007, -0.9999999999999998, 69.43145750507618, 142.97056274847714
240, -1.0000000000000002, -1.000000000000001, 52.73297269524118, 148.89949493661175
241, -0.9999999999999999, -1.0000000000000004, 76.02943725152284, 163.71067811865478
242, -1.0000000000000002, -1.0000000000000002, 67.8456710674493, 147.04163056034264
243, -1.0000000000000002, -1.0000000000000009, 67.40202025355333, 160.74011537017765
244, -1.0, -1.0000000000000016, 55.561399819987386, 146.07106781186553
245, -1.0000000000000004, -1.0000000000000007, 63.674098192195466, 157.01219330881977
246, -1.0000000000000009, -1.0000000000000007, 73.0294372515229, 169.19595949289337
247, -1.0000000000000004, -1.0, 55.77460325558381, 163.25483399593904
248, -1.0000000000000002, -1.0000000000000002, 71.78679656440359, 167.95331880577402
249, -1.0000000000000004, -1.0000000000000002, 68.71572875253811, 167.71067811865478
250, -0.9999999999999999, -0.9999999999999996, 57.97561338236048, 142.82842712474618
251, -1.0000000000000004, -1.0000000000000009, 59.15937956643406, 172.2964645562817
252, -1.0, -0.9999999999999998, 71.50252531694167, 145.04163056034258
253, -1.0000000000000004, -1.0000000000000007, 67.36038969321072, 140.89949493661172
254, -1.0000000000000002, -1.0000000000000002, 76.47308806541878, 150.0121933088197
255, -1.0000000000000004, -1.0, 80.92893218813452, 162.95331880577402
256, -0.9999999999999999, -1.0000000000000009, 73.85786437626903, 170.02438661763958
257, -1.0, -1.0000000000000007, 52.703535443718344, 163.0121933088198
258, -1.0000000000000002, -1.0000000000000002, 64.4314575050762, 152.11269837220811
259, -1.0, -0.9999999999999998, 57.460894756599046, 150.79898987322332
260, -1.0000000000000004, -1.0, 72.20101012677675, 168.36753236814718
261, -1.0, -0.9999999999999994, 79.85786437626902, 159.05382386916236
262, -1.0000000000000002, -0.9999999999999994, 50.18881681795691, 174.63961030678925
263, -1.0, -0.9999999999999998, 60.33095244168785, 167.8111831820431
264, -1.0000000000000002, -1.0, 71.12994231491122, 164.46803743153546
265, -0.9999999999999999, -1.0, 76.27207793864213, 166.78174593052026
266, -1.0000000000000009, -1.0000000000000007, 67.64466094067262, 163.81118318204312
267, -1.0000000000000002, -1.0000000000000018, 76.20101012677667, 161.05382386916247
268, -1.0000000000000004, -1.0000000000000002, 71.64466094067262, 156.49747468305836
269, -1.0, -1.0000000000000004, 82.27207793864216, 155.81118318204312
270, -1.0, -1.0000000000000009, 78.92893218813452, 166.61017305526653
271, -0.9999999999999997, -0.9999999999999994, 52.36038969321072, 168.32590180780457
272, -1.0, -1.000000000000001, 63.04668119422597, 139.4142135623731
273, -0.9999999999999996, -0.9999999999999998, 58.916738879314764, 169.22539674441612
274, -1.0000000000000007, -0.9999999999999994, 62.04668119422599, 141.24264068711923
275, -1.0000000000000002, -1.000000000000001, 74.68629150101529, 170.8528137423857
276, -1.0, -0.9999999999999996, 63.46089475659905, 139.82842712474616
277, -0.9999999999999999, -1.0000000000000013, 65.70353544371834, 139.24264068711935
278, -1.0000000000000002, -1.0000000000000002, 79.34314575050763, 167.02438661763955
279, -0.9999999999999999, -0.9999999999999997, 83.75735931288074, 160.12489168102783
280, -0.9999999999999999, -0.9999999999999998, 60.98780669118027, 171.29646455628165
281, -1.0000000000000002, -1.0000000000000009, 49.36038969321071, 173.81118318204315
282, -1.0000000000000002, -1.0000000000000002, 81.10050506338833, 160.29646455628165
283, -1.0000000000000002, -1.000000000000001, 74.68629150101529, 170.8528137423857
284, -1.0000000000000004, -1.000000000000001, 60.21825406947978, 142.24264068711935
285, -1.0000000000000002, -0.9999999999999999, 74.02943725152286, 167.36753236814712
286, -1.0000000000000002, -1.0000000000000007, 51.87510831897214, 162.1837661840735
287, -1.0000000000000002, -1.0000000000000002, 78.02943725152288, 160.05382386916236
288, -0.9999999999999996, -1.0000000000000002, 80.17157287525383, 167.85281374238568
289, -1.0000000000000009, -1.0000000000000013, 80.85786437626906, 157.2253967444163
290, -1.0000000000000004, -1.0000000000000009, 70.57359312880716, 152.59797974644664
291, -0.9999999999999999, -1.000000000000001, 55.50252531694166, 174.29646455628168
292, -1.0000000000000004, -1.0000000000000004, 73.88730162779191, 155.9116882454315
293, -1.0000000000000009, -1.0000000000000004, 83.10050506338834, 156.6396103067893
294, -1.0000000000000007, -1.0000000000000002, 61.98780669118025, 169.46803743153552
295, -1.0000000000000004, -1.0000000000000004, 63.218254069479784, 136.75735931288065
296, -1.0000000000000002, -1.000000000000001, 74.68629150101529, 170.8528137423857
297, -1.0000000000000007, -1.0000000000000007, 73.6152236891498, 166.9533188057741
298, -1.0000000000000007, -0.9999999999999997, 81.17157287525383, 166.02438661763946
299, -1.0000000000000004, -1.0000000000000009, 75.30151519016502, 154.49747468305839
300, -1.0000000000000007, -0.9999999999999998, 69.3309524416879, 151.35533905932738
301, -1.0355303137905696, -1.0355303137905703, 69.05460392644491, 166.9444486209943
302, -1.0355303137905694, -1.0355303137905694, 88.07100617060378, 160.04883315189005
303, -1.035530313790571, -1.0355303137905705, 73.70261040425305, 148.55955046479087
304, -1.03553031379057, -1.03553031379057, 56.95757701988904, 175.00121326919864
305, -1.0355303137905703, -1.0355303137905698, 67.76783588203524, 151.26211518032736
306, -1.03553031379057, -1.035530313790568, 74.93844895025734, 169.94918056555514
307, -1.0355303137905705, -1.0355303137905696, 81.50472756043058, 164.9990068587227
308, -1.03553031379057, -1.035530313790571, 57.134125383603916, 178.05687471216504
309, -1.03553031379057, -1.0355303137905698, 90.67171188932964, 165.5286519498674
310, -1.0355303137905696, -1.0355303137905714, 80.87322347247513, 167.24661585001883
311, -1.0355303137905691, -1.0355303137905698, 80.06517102080481, 166.43856339834835
312, -1.0355303137905696, -1.03553031379057, 63.87695235749204, 176.1623624482987
313, -1.0355303137905698, -1.0355303137905687, 80.16703001761553, 155.02397007815327
314, -1.03553031379057, -1.0355303137905707, 64.35907771163906, 144.97424393067982
315, -1.0355303137905696, -1.0355303137905705, 58.54992205473081, 156.4397667492803
316, -1.0355303137905705, -1.0355303137905696, 70.31761210235568, 162.44923063840213
317, -1.0355303137905698, -1.0355303137905703, 55.290542618143036, 179.09240502595554
318, -1.0355303137905696, -1.0355303137905705, 64.30814821323374, 150.68154059077742
319, -1.0355303137905703, -1.0355303137905703, 80.24171938451975, 169.49422484131483
320, -1.0355303137905703, -1.0355303137905698, 85.36844145506723, 165.98360767410793
321, -1.03553031379057, -1.03553031379057, 89.28308484810925, 161.26091182939555
322, -1.0355303137905696, -1.0355303137905703, 65.6458457560487, 160.65657737134669
323, -1.0355303137905705, -1.0355303137905691, 57.33784337722538, 155.2276880717747
324, -1.0355303137905703, -1.0355303137905707, 77.53915466898322, 175.4289993635326
325, -1.0355303137905685, -1.03553031379057, 78.2725177537493, 161.7667970520415
326, -1.03553031379057, -1.035530313790568, 87.66697994476867, 159.64480692605488
327, -1.0355303137905705, -1.0355303137905691, 61.276246638766224, 170.6825436503214
328, -1.0355303137905703, -1.0355303137905698, 49.4066975943306, 176.08767308139454
329, -1.0355303137905696, -1.035530313790571, 76.55455385359798, 171.56528546889598
330, -1.0355303137905698, -1.0355303137905687, 80.16703001761553, 155.02397007815327
331, -1.0355303137905703, -1.0355303137905703, 82.03437265157528, 174.16599118762178
332, -1.03553031379057, -1.03553031379057, 82.59118737262651, 157.44812743316427
333, -1.03553031379057, -1.0355303137905707, 56.52979092555504, 154.41963562010454
334, -1.0355303137905694, -1.0355303137905696, 64.7359343075677, 171.2631182398715
335, -1.0355303137905705, -1.0355303137905691, 57.33784337722538, 155.2276880717747
336, -1.0355303137905703, -1.0355303137905711, 65.89708348666782, 178.1824935774745
337, -1.0355303137905698, -1.03553031379057, 76.88389071252892, 157.49905693156964
338, -1.035530313790569, -1.03553031379057, 59.66014173542554, 169.0664387469808
339, -1.03553031379057, -1.0355303137905703, 56.933817151390215, 154.8236618459396
340, -1.0355303137905698, -1.0355303137905683, 81.78313492095619, 156.6400749814939
341, -1.0355303137905707, -1.0355303137905703, 68.5249588353002, 157.7774642920953
342, -1.0355303137905694, -1.0355303137905698, 83.29738082748608, 169.67077320502966
343, -1.0355303137905698, -1.0355303137905698, 72.43960222834217, 153.05476844738286
344, -1.0355303137905703, -1.03553031379057, 57.96934746518079, 152.98007908047876
345, -1.03553031379057, -1.0355303137905698, 80.1907898861144, 175.20152150141232
346, -1.03553031379057, -1.0355303137905698, 62.36270645096213, 163.13166422476294
347, -1.03553031379057, -1.035530313790569, 85.54498981878214, 169.03926911707424
348, -1.03553031379057, -1.03553031379057, 62.51549494617817, 146.00977424447035
349, -1.0355303137905694, -1.0355303137905707, 55.392401614953755, 167.6778117057605
350, -1.03553031379057, -1.0355303137905691, 75.09123744547342, 152.8272905852626
351, -1.035530313790569, -1.0355303137905703, 55.8711172076931, 182.55209269475708
352, -1.0355303137905703, -1.03553031379057, 56.14952456821872, 174.19316081752828
353, -1.03553031379057, -1.0355303137905696, 80.46919724664, 166.8425896241836
354, -1.0355303137905698, -1.0355303137905698, 65.36743839552307, 169.0155092485754
355, -1.03553031379057, -1.0355303137905691, 72.31398336303269, 144.2918103443189
356, -1.0355303137905696, -1.0355303137905696, 56.326072931933616, 177.24882226049468
357, -1.03553031379057, -1.0355303137905703, 88.47503239643896, 160.45285937772528
358, -1.0355303137905698, -1.03553031379057, 76.47986448669373, 157.09503070573447
359, -1.0355303137905696, -1.0355303137905707, 81.9087537862657, 165.40303308455793
360, -1.0355303137905696, -1.0355303137905711, 59.48359337171067, 166.01077730401454
361, -1.0355303137905705, -1.0355303137905703, 79.25711856913452, 165.6305109466782
